domain	utterance	semantic_parse
weather	Is the weather overcast at 369 Karen Lodge?	[IN:GET_WEATHER Is the weather [SL:WEATHER_ATTRIBUTE overcast ] at [SL:LOCATION 369 Karen Lodge ] ? ]
weather	What locations are near Cape Town within 50 miles?	[IN:GET_LOCATION What locations are near [SL:LOCATION_USER Cape Town ] within [SL:SEARCH_RADIUS 50 miles ] ? ]
weather	What time is sunset at 534 Sanchez Green?	[IN:GET_SUNSET What time is sunset at [SL:LOCATION 534 Sanchez Green ] ? ]
weather	Could you tell me sunrise at 1099 Fernandez Estate?	[IN:GET_SUNRISE Could you tell me sunrise at [SL:LOCATION 1099 Fernandez Estate ] ? ]
weather	I would like to know when the sun rises at 930 Crissy Field Bridge.	[IN:GET_SUNRISE I would like to know when the sun rises at [SL:LOCATION 930 Crissy Field Bridge ] . ]
weather	I wonder when sunset happens at 35 R Lane with chilly winds.	[IN:GET_SUNSET I wonder when sunset happens at [SL:LOCATION 35 R Lane ] with [SL:WEATHER chilly winds ] . ]
weather	At 456 Ramsel Plaza, it's drizzly and heavy snowfall.	[IN:GET_WEATHER At [SL:LOCATION 456 Ramsel Plaza ] , it s [SL:WEATHER_ATTRIBUTE drizzly ] and [SL:WEATHER heavy snowfall ] . ]
weather	I'm curious, is New York located in the valley within a 1 mile radius?	[IN:GET_LOCATION I m curious, is [SL:LOCATION_USER New York ] located [SL:LOCATION_MODIFIER in the valley ] within a [SL:SEARCH_RADIUS 1 mile ] radius ? ]
weather	What will the weather be like at 573 Montclair Lane on 2004-12-22 16:10:53.365318?	[IN:GET_WEATHER What will the weather be like at [SL:LOCATION 573 Montclair Lane ] on [SL:DATE_TIME 2004-12-22 16 : 10 : 53.365318 ] ? ]
weather	Is it drizzling or snowy today?	[IN:GET_WEATHER Is it [SL:WEATHER_ATTRIBUTE drizzling ] or [SL:WEATHER snowy ] today ? ]
weather	What is the temperature in Delisle that feels hot?	[IN:GET_WEATHER What is the temperature in [SL:WEATHER_TEMPERATURE_UNIT Delisle ] that feels [SL:WEATHER hot ] ? ]
weather	What time is sunset at 830 Medau Turnpike in hot?	[IN:GET_SUNSET What time is sunset at [SL:LOCATION 830 Medau Turnpike ] in [SL:WEATHER hot ] ? ]
weather	On a windy day, what time was sunrise at 143 Union Path on 1971-12-02 15:04:44.940063?	[IN:GET_SUNRISE On a [SL:WEATHER windy ] day, what time was sunrise at [SL:LOCATION 143 Union Path ] on [SL:DATE_TIME 1971-12-02 15 : 04 : 44.940063 ] ? ]
weather	I'm looking for a location, specifically 1 mile by the lake.	[IN:GET_LOCATION I m looking for a location, specifically [SL:SEARCH_RADIUS 1 mile ] [SL:LOCATION_MODIFIER by the lake ] . ]
weather	Are there any spots near the coast within 3 miles of Sydney?	[IN:GET_LOCATION Are there any spots [SL:LOCATION_MODIFIER near the coast ] within [SL:SEARCH_RADIUS 3 miles ] of [SL:LOCATION_USER Sydney ] ? ]
weather	What time is sunset at 695 Middle West Ranch?	[IN:GET_SUNSET What time is sunset at [SL:LOCATION 695 Middle West Ranch ] ? ]
weather	Can you tell me if it's hot and cloudy?	[IN:GET_WEATHER Can you tell me if it s [SL:WEATHER_ATTRIBUTE hot ] and [SL:WEATHER cloudy ] ? ]
weather	Could you tell me if a cold front is moving in next Tuesday?	[IN:GET_SUNSET Could you tell me if [SL:WEATHER a cold front is moving in next Tuesday ] ? ]
weather	I'm curious about Cape Town, 25 miles in the countryside.	[IN:GET_LOCATION I m curious about [SL:LOCATION_USER Cape Town ] , [SL:SEARCH_RADIUS 25 miles ] [SL:LOCATION_MODIFIER in the countryside ] . ]
weather	Can you tell me when the sun rises at 636 Homestead Avenue?	[IN:GET_SUNRISE Can you tell me when the sun rises at [SL:LOCATION 636 Homestead Avenue ] ? ]
weather	Can you tell me if it’s cloudy at 974 Alma Row?	[IN:GET_WEATHER Can you tell me if it s [SL:WEATHER cloudy ] at [SL:LOCATION 974 Alma Row ] ? ]
weather	I wonder when the sun rises at 1147 Vernon Pike today.	[IN:GET_SUNRISE I wonder when the sun rises at [SL:LOCATION 1147 Vernon Pike ] today . ]
weather	Where is Rio de Janeiro within 25 miles?	[IN:GET_LOCATION Where is [SL:LOCATION_USER Rio de Janeiro ] within [SL:SEARCH_RADIUS 25 miles ] ? ]
weather	I'm curious about sunrise at 498 Paul Alley, especially since a cold front is moving in on Tuesday.	[IN:GET_SUNRISE I m curious about sunrise at [SL:LOCATION 498 Paul Alley ] , especially since [SL:WEATHER a cold front is moving in on Tuesday ] . ]
weather	I need to know the sunrise time on 2010-06-04 00:25:12.461789.	[IN:GET_SUNRISE I need to know the sunrise time on [SL:DATE_TIME 2010-06-04 00 : 25 : 12.461789 ] . ]
weather	At 710 Cleary Trail, is the weather cold and humid in Léger?	[IN:GET_WEATHER At [SL:LOCATION 710 Cleary Trail ] , is the weather [SL:WEATHER cold ] and [SL:WEATHER_ATTRIBUTE humid ] in [SL:WEATHER_TEMPERATURE_UNIT Léger ] ? ]
weather	Where is it 100 meters on the rooftop?	[IN:GET_LOCATION Where is it [SL:SEARCH_RADIUS 100 meters ] [SL:LOCATION_MODIFIER on the rooftop ] ? ]
weather	Please locate places at the beach within 50 kilometers of Paris.	[IN:GET_LOCATION Please locate places [SL:LOCATION_MODIFIER at the beach ] within [SL:SEARCH_RADIUS 50 kilometers ] of [SL:LOCATION_USER Paris ] . ]
weather	Despite heavy rain, what will be sunrise at 238 Rayburn Trace?	[IN:GET_SUNRISE Despite [SL:WEATHER heavy rain ] , what will be sunrise at [SL:LOCATION 238 Rayburn Trace ] ? ]
weather	Please locate all the sites 30 miles in the city center.	[IN:GET_LOCATION Please locate all the sites [SL:SEARCH_RADIUS 30 miles ] [SL:LOCATION_MODIFIER in the city center ] . ]
weather	I'm curious about the sunrise time for 589 H Station.	[IN:GET_SUNRISE I m curious about the sunrise time for [SL:LOCATION 589 H Station ] . ]
weather	Please locate London, focusing on a 1 mile area.	[IN:GET_LOCATION Please locate [SL:LOCATION_USER London ] , focusing on a [SL:SEARCH_RADIUS 1 mile ] area . ]
weather	Please search for locations within 500 meters of Berlin.	[IN:GET_LOCATION Please search for locations within [SL:SEARCH_RADIUS 500 meters ] of [SL:LOCATION_USER Berlin ] . ]
weather	Could you tell me if it's cold at 46 Old Mason Avenue?	[IN:GET_WEATHER Could you tell me if it s [SL:WEATHER cold ] at [SL:LOCATION 46 Old Mason Avenue ] ? ]
weather	Is the weather drizzly and humid?	[IN:GET_WEATHER Is the weather [SL:WEATHER_ATTRIBUTE drizzly ] and [SL:WEATHER humid ] ? ]
weather	I wonder about the Delisle temperature with thunderstorms expected tonight.	[IN:GET_WEATHER I wonder about the [SL:WEATHER_TEMPERATURE_UNIT Delisle ] temperature with [SL:WEATHER thunderstorms expected tonight ] . ]
weather	I wonder what's located 20 meters at the park.	[IN:GET_LOCATION I wonder what s located [SL:SEARCH_RADIUS 20 meters ] [SL:LOCATION_MODIFIER at the park ] . ]
weather	At 487 Amador Terrace, with foggy weather, how's the sunset?	[IN:GET_SUNSET At [SL:LOCATION 487 Amador Terrace ] , with [SL:WEATHER foggy ] weather, how s the sunset ? ]
weather	Can you tell me sunset at 1144 Spear Garden?	[IN:GET_SUNSET Can you tell me sunset at [SL:LOCATION 1144 Spear Garden ] ? ]
weather	At 1254 Yukon Garden, it's sunny; what time does the sun rise?	[IN:GET_SUNRISE At [SL:LOCATION 1254 Yukon Garden ] , it s [SL:WEATHER sunny ] ; what time does the sun rise ? ]
weather	I'd like to know the sunrise time at 24 Walter U Lum Field on 2004-07-25 01:52:51.245955.	[IN:GET_SUNRISE I d like to know the sunrise time at [SL:LOCATION 24 Walter U Lum Field ] on [SL:DATE_TIME 2004-07-25 01 : 52 : 51.245955 ] . ]
weather	Can you find New York, close to the river, within 2 kilometers?	[IN:GET_LOCATION Can you find [SL:LOCATION_USER New York ] , [SL:LOCATION_MODIFIER close to the river ] , within [SL:SEARCH_RADIUS 2 kilometers ] ? ]
weather	I wonder when sunrise occurs at 467 Griffith Arcade on a cloudy day.	[IN:GET_SUNRISE I wonder when sunrise occurs at [SL:LOCATION 467 Griffith Arcade ] on a [SL:WEATHER cloudy ] day . ]
weather	What's the weather in stormy, rainy Delisle?	[IN:GET_WEATHER What s the weather in [SL:WEATHER_ATTRIBUTE stormy ] , [SL:WEATHER rainy ] [SL:WEATHER_TEMPERATURE_UNIT Delisle ] ? ]
weather	Can you find downtown Toronto, 50 kilometers away?	[IN:GET_LOCATION Can you find [SL:LOCATION_MODIFIER downtown ] [SL:LOCATION_USER Toronto ] , [SL:SEARCH_RADIUS 50 kilometers ] away ? ]
weather	I'm curious about the sunset at 2017-03-19 03:50:21.526906.	[IN:GET_SUNSET I m curious about the sunset at [SL:DATE_TIME 2017-03-19 03 : 50 : 21.526906 ] . ]
weather	Is it hailing at 571 Reardon Junction in Celsius?	[IN:GET_WEATHER Is it [SL:WEATHER_ATTRIBUTE hail ] ing at [SL:LOCATION 571 Reardon Junction ] in [SL:WEATHER_TEMPERATURE_UNIT Celsius ] ? ]
weather	Can you tell me the sunset at snowy 747 Fairfax Station?	[IN:GET_SUNSET Can you tell me the sunset at [SL:WEATHER snowy ] [SL:LOCATION 747 Fairfax Station ] ? ]
weather	What are the options available in the suburbs of Berlin, within 25 miles?	[IN:GET_LOCATION What are the options available [SL:LOCATION_MODIFIER in the suburbs ] of [SL:LOCATION_USER Berlin ] , within [SL:SEARCH_RADIUS 25 miles ] ? ]
weather	Given that the weather is snowy, when is sunrise at 1134 Castenada Avenue?	[IN:GET_SUNRISE Given that the weather is [SL:WEATHER snowy ] , when is sunrise at [SL:LOCATION 1134 Castenada Avenue ] ? ]
weather	What time is sunset at 1050 Hodges Crossing?	[IN:GET_SUNSET What time is sunset at [SL:LOCATION 1050 Hodges Crossing ] ? ]
weather	What time is sunset at 336 Cleveland Circle?	[IN:GET_SUNSET What time is sunset at [SL:LOCATION 336 Cleveland Circle ] ? ]
weather	I'm curious about the weather condition at 663 Lawrence Estate in Newton.	[IN:GET_WEATHER I m curious about the weather condition at [SL:LOCATION 663 Lawrence Estate ] in [SL:WEATHER_TEMPERATURE_UNIT Newton ] . ]
weather	I'm curious about the sunset time at 33 Young Pass on 2019-01-19 07:22:44.613902.	[IN:GET_SUNSET I m curious about the sunset time at [SL:LOCATION 33 Young Pass ] on [SL:DATE_TIME 2019-01-19 07 : 22 : 44.613902 ] . ]
weather	Could you tell me if it was rainy at 897 Service Pike on 1993-10-22 23:11:55.874983?	[IN:GET_WEATHER Could you tell me if it was [SL:WEATHER rainy ] at [SL:LOCATION 897 Service Pike ] on [SL:DATE_TIME 1993-10-22 23 : 11 : 55.874983 ] ? ]
weather	What time is sunrise at 1032 Morrell Field?	[IN:GET_SUNRISE What time is sunrise at [SL:LOCATION 1032 Morrell Field ] ? ]
weather	What time is sunset at 525 Balhi Lodge?	[IN:GET_SUNSET What time is sunset at [SL:LOCATION 525 Balhi Lodge ] ? ]
weather	I would love to know the sunset time in sunny 993 Goleta Canyon.	[IN:GET_SUNSET I would love to know the sunset time in [SL:WEATHER sunny ] [SL:LOCATION 993 Goleta Canyon ] . ]
weather	I wonder if the weather is stormy and hot and humid at 156 Tenny Pine in Kelvin.	[IN:GET_WEATHER I wonder if the weather is [SL:WEATHER_ATTRIBUTE stormy ] and [SL:WEATHER hot and humid ] at [SL:LOCATION 156 Tenny Pine ] in [SL:WEATHER_TEMPERATURE_UNIT Kelvin ] . ]
weather	Can you tell me sunset time for 1010 Beckett Grove?	[IN:GET_SUNSET Can you tell me sunset time for [SL:LOCATION 1010 Beckett Grove ] ? ]
weather	Could it be humid and foggy outside?	[IN:GET_WEATHER Could it be [SL:WEATHER_ATTRIBUTE humid ] and [SL:WEATHER foggy ] outside ? ]
weather	Could you tell me when sunset occurs at 136 Clifford Freeway?	[IN:GET_SUNSET Could you tell me when sunset occurs at [SL:LOCATION 136 Clifford Freeway ] ? ]
weather	I want to explore places near the beach in Mumbai, within 15 kilometers.	[IN:GET_LOCATION I want to explore places [SL:LOCATION_MODIFIER near the beach ] in [SL:LOCATION_USER Mumbai ] , within [SL:SEARCH_RADIUS 15 kilometers ] . ]
weather	I'm curious whether the weather at 1215 Quarry Arcade is sunny and windy in Réaumur.	[IN:GET_WEATHER I m curious whether the weather at [SL:LOCATION 1215 Quarry Arcade ] is [SL:WEATHER_ATTRIBUTE sunny ] and [SL:WEATHER windy ] in [SL:WEATHER_TEMPERATURE_UNIT Réaumur ] . ]
weather	Is it foggy on 2008-11-04 14:11:33.136693?	[IN:GET_WEATHER Is it [SL:WEATHER_ATTRIBUTE foggy ] on [SL:DATE_TIME 2008-11-04 14 : 11 : 33.136693 ] ? ]
weather	Could you tell me the sunrise time at 601 Oakhurst Route?	[IN:GET_SUNRISE Could you tell me the sunrise time at [SL:LOCATION 601 Oakhurst Route ] ? ]
weather	On clear skies, when does the sunrise occur at 794 Nautilus Green?	[IN:GET_SUNRISE On [SL:WEATHER clear skies ] , when does the sunrise occur at [SL:LOCATION 794 Nautilus Green ] ? ]
weather	What time is sunrise at 1137 Underwood Hill?	[IN:GET_SUNRISE What time is sunrise at [SL:LOCATION 1137 Underwood Hill ] ? ]
weather	What time is sunrise at 1224 Edgehill Field?	[IN:GET_SUNRISE What time is sunrise at [SL:LOCATION 1224 Edgehill Field ] ? ]
weather	Can you tell me when the sun rises at 797 Stanford Heights Turnpike?	[IN:GET_SUNRISE Can you tell me when the sun rises at [SL:LOCATION 797 Stanford Heights Turnpike ] ? ]
weather	I would like to know the sunset time at 442 Amatury Court on 1981-05-08 01:30:07.928981.	[IN:GET_SUNSET I would like to know the sunset time at [SL:LOCATION 442 Amatury Court ] on [SL:DATE_TIME 1981-05-08 01 : 30 : 07.928981 ] . ]
weather	Please help me locate places 20 meters on the outskirts of Rio de Janeiro.	[IN:GET_LOCATION Please help me locate places [SL:SEARCH_RADIUS 20 meters ] [SL:LOCATION_MODIFIER on the outskirts ] of [SL:LOCATION_USER Rio de Janeiro ] . ]
weather	Could you tell me if Le Chatelier is both scorching and snowy at 292 Colby Crossing?	[IN:GET_WEATHER Could you tell me if [SL:WEATHER_TEMPERATURE_UNIT Le Chatelier ] is both [SL:WEATHER_ATTRIBUTE scorching ] and [SL:WEATHER snowy ] at [SL:LOCATION 292 Colby Crossing ] ? ]
weather	Could you tell me if it's foggy or stormy at 321 Almaden Ranch?	[IN:GET_WEATHER Could you tell me if it s [SL:WEATHER_ATTRIBUTE foggy ] or [SL:WEATHER stormy ] at [SL:LOCATION 321 Almaden Ranch ] ? ]
weather	I'm curious about the sunrise time at 287 Drummond Estate because it's rainy.	[IN:GET_SUNRISE I m curious about the sunrise time at [SL:LOCATION 287 Drummond Estate ] because it s [SL:WEATHER rainy ] . ]
weather	I wonder what time sunset occurs at 716 Hooper Bend on a humid day.	[IN:GET_SUNSET I wonder what time sunset occurs at [SL:LOCATION 716 Hooper Bend ] on a [SL:WEATHER humid ] day . ]
weather	Could it be that Mumbai lies in the valley?	[IN:GET_LOCATION Could it be that [SL:LOCATION_USER Mumbai ] lies [SL:LOCATION_MODIFIER in the valley ] ? ]
weather	Can you tell me the weather for 1233 Buchanan Place?	[IN:GET_WEATHER Can you tell me the weather for [SL:LOCATION 1233 Buchanan Place ] ? ]
weather	I'm curious about the sunset at 956 Hilton Manor when it's hot.	[IN:GET_SUNSET I m curious about the sunset at [SL:LOCATION 956 Hilton Manor ] when it s [SL:WEATHER hot ] . ]
weather	I need to locate Paris, specifically in the city center, within 20 kilometers.	[IN:GET_LOCATION I need to locate [SL:LOCATION_USER Paris ] , specifically [SL:LOCATION_MODIFIER in the city center ] , within [SL:SEARCH_RADIUS 20 kilometers ] . ]
weather	Are there any points of interest in the valley within 5 miles?	[IN:GET_LOCATION Are there any points of interest [SL:LOCATION_MODIFIER in the valley ] within [SL:SEARCH_RADIUS 5 miles ] ? ]
weather	Is it possible to search 5 miles at the beach?	[IN:GET_LOCATION Is it possible to search [SL:SEARCH_RADIUS 5 miles ] [SL:LOCATION_MODIFIER at the beach ] ? ]
weather	Could you check if it's overcast and cloudy at 281 Maddux Trail in Fahrenheit?	[IN:GET_WEATHER Could you check if it s [SL:WEATHER_ATTRIBUTE overcast ] and [SL:WEATHER cloudy ] at [SL:LOCATION 281 Maddux Trail ] in [SL:WEATHER_TEMPERATURE_UNIT Fahrenheit ] ? ]
weather	Where is Mumbai within 100 kilometers?	[IN:GET_LOCATION Where is [SL:LOCATION_USER Mumbai ] within [SL:SEARCH_RADIUS 100 kilometers ] ? ]
weather	Please check for locations in Mumbai within a radius of 100 meters.	[IN:GET_LOCATION Please check for locations in [SL:LOCATION_USER Mumbai ] within a radius of [SL:SEARCH_RADIUS 100 meters ] . ]
weather	I need to find Sydney, which is close to the airport, within a 1 mile radius.	[IN:GET_LOCATION I need to find [SL:LOCATION_USER Sydney ] , which is [SL:LOCATION_MODIFIER close to the airport ] , within a [SL:SEARCH_RADIUS 1 mile ] radius . ]
weather	The sunset at 847 West Halleck Loop feels cold today.	[IN:GET_SUNSET The sunset at [SL:LOCATION 847 West Halleck Loop ] feels [SL:WEATHER cold ] today . ]
weather	Can you tell me the sunrise time at 1371 Fresno Turnpike during freezing rain conditions?	[IN:GET_SUNRISE Can you tell me the sunrise time at [SL:LOCATION 1371 Fresno Turnpike ] during [SL:WEATHER freezing rain ] conditions ? ]
weather	On 2004-06-06 20:29:24.696562, it was clear at 1029 Maryland Canyon, Le Chatelier.	[IN:GET_WEATHER On [SL:DATE_TIME 2004-06-06 20 : 29 : 24.696562 ] , it was [SL:WEATHER_ATTRIBUTE clear ] at [SL:LOCATION 1029 Maryland Canyon ] , [SL:WEATHER_TEMPERATURE_UNIT Le Chatelier ] . ]
weather	I wonder when sunset happens at 1394 Julia Freeway?	[IN:GET_SUNSET I wonder when sunset happens at [SL:LOCATION 1394 Julia Freeway ] ? ]
weather	I'd like to know the exact sunrise time at 284 Galvez Boulevard on 2011-05-13 18:59:33.507316.	[IN:GET_SUNRISE I d like to know the exact sunrise time at [SL:LOCATION 284 Galvez Boulevard ] on [SL:DATE_TIME 2011-05-13 18 : 59 : 33.507316 ] . ]
weather	What time will the sunset occur at 738 Richardson Grove on 1991-05-20 04:31:13.013460?	[IN:GET_SUNSET What time will the sunset occur at [SL:LOCATION 738 Richardson Grove ] on [SL:DATE_TIME 1991-05-20 04 : 31 : 13.013460 ] ? ]
weather	What is located in the city center of Paris, specifically within 20 meters?	[IN:GET_LOCATION What is located [SL:LOCATION_MODIFIER in the city center ] of [SL:LOCATION_USER Paris ] , specifically within [SL:SEARCH_RADIUS 20 meters ] ? ]
weather	Can you tell me the sunset time for 1386 San Rafael Spur?	[IN:GET_SUNSET Can you tell me the sunset time for [SL:LOCATION 1386 San Rafael Spur ] ? ]
weather	Is the weather humid in Celsius?	[IN:GET_WEATHER Is the weather [SL:WEATHER humid ] in [SL:WEATHER_TEMPERATURE_UNIT Celsius ] ? ]
weather	What’s the overcast weather like in Kelvin at 978 Harlem Extension?	[IN:GET_WEATHER What s the [SL:WEATHER overcast ] weather like in [SL:WEATHER_TEMPERATURE_UNIT Kelvin ] at [SL:LOCATION 978 Harlem Extension ] ? ]
weather	I'm interested in knowing the weather from 1993-06-30 15:31:02.780135.	[IN:GET_WEATHER I m interested in knowing the weather from [SL:DATE_TIME 1993-06-30 15 : 31 : 02.780135 ] . ]
weather	I'm curious about the sunrise time at 1235 Peralta Loop on a foggy day.	[IN:GET_SUNRISE I m curious about the sunrise time at [SL:LOCATION 1235 Peralta Loop ] on a [SL:WEATHER foggy ] day . ]
weather	I’d like to know the time of sunset at 179 Oshaughnessy Pike today.	[IN:GET_SUNSET I d like to know the time of sunset at [SL:LOCATION 179 Oshaughnessy Pike ] today . ]
weather	Considering the foggy weather, what time is sunrise at 267 Rodriguez Crescent?	[IN:GET_SUNRISE Considering the [SL:WEATHER foggy ] weather, what time is sunrise at [SL:LOCATION 267 Rodriguez Crescent ] ? ]
weather	Is it scorching at 418 Stilwell Garden?	[IN:GET_WEATHER Is it [SL:WEATHER_ATTRIBUTE scorching ] at [SL:LOCATION 418 Stilwell Garden ] ? ]
